created_at,user.screen_name,lang,text,sentiment
Tue Nov 26 04:19:36 +0000 2019,seven_count,en,I caught a stomach flu from my daughter and can’t remember when I’ve suffered to this extent. #flu,neutral
Tue Nov 26 04:00:30 +0000 2019,MicrobesInfo,en,"#Baby contracted #respiratory #syncytial #virus in critical condition in #Jacksonville, #Florida ... 
|… https://t.co/Jf8qjbK3Wv",neutral
Tue Nov 26 03:56:32 +0000 2019,CleansingREV,en,Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 3hrs left. I'm doing a PROMO for it; Happy Healthy Trave… https://t.co/QWzeQCDS2L,positive
Tue Nov 26 03:54:57 +0000 2019,CleansingREV,en,Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 3hrs left. I'm doing a PROMO for it; Happy Healthy Trave… https://t.co/rSJbBnCRPj,positive
Tue Nov 26 03:45:07 +0000 2019,thisislife100,en,"@TRJForBloggers Latest post about tough choices for #parenting during flu season
https://t.co/IgvCFXeRBu
*Please co… https://t.co/8pxjiJVjhv",positive
Tue Nov 26 03:03:19 +0000 2019,DrJudyStone,en,"And thank you @cara_conte for your interview https://t.co/jNR7WbaPvl and for this follow-up.
Did you know that now… https://t.co/bVvq4Sm5gB",neutral
Tue Nov 26 02:38:16 +0000 2019,nolahealthdept,en,Don’t miss out on Thanksgiving festivities by getting the flu. Visit https://t.co/CiUCNmSEcb to find where to get t… https://t.co/a5pQn7JNsS,neutral
Tue Nov 26 02:38:16 +0000 2019,nolahealthdept,en,Don’t miss out on Thanksgiving festivities by getting the flu. Visit https://t.co/CiUCNmSEcb to find where to get t… https://t.co/a5pQn7JNsS,neutral
Tue Nov 26 02:30:04 +0000 2019,Jaqdark,en,Babyganics Alcohol-Free Foaming Hand Sanitizer #flu #holiday #germs #shopping #sponsored @amazon https://t.co/PBHizgtUzy,positive
Tue Nov 26 02:26:22 +0000 2019,AmeshAA,en,ACP reminds internists to recommend #flu shots during National #Influenza #Vaccination Week  https://t.co/QRCHBsMkUY,neutral
Tue Nov 26 02:09:01 +0000 2019,natures_hum,en,#Homemade cough syrup. A great thing to have on hand for the #coldandflu season! What do y'all think?… https://t.co/FYVFa7oAK3,positive
Tue Nov 26 02:01:15 +0000 2019,DrJudyStone,en,Thanks @JewishTimes for caring about these poor kids and reprinting The Political Battlefield Of Migrant Children’s… https://t.co/O27UQAA6ph,negative
Tue Nov 26 01:44:25 +0000 2019,sarahdespres,en,@CDC recommended CPB vaccinate detained migrants against #flu. CPB rejected that expert recommendation.  In the fol… https://t.co/Z0TAKeRwzN,neutral
Tue Nov 26 01:40:46 +0000 2019,DrTouyz,en,So many confirmed flu cases already on the acute medical take and they are so unwell- and it’s not even winter yet.… https://t.co/Fm9tjRVWMM,positive
Tue Nov 26 01:40:24 +0000 2019,Joeanthony_nyc,en,"#Hope #USA #Health #FluSeason #FluVaccine takes two weeks to go into full effect #Flu season is picking up, particu… https://t.co/bwalr8YLv3",positive
Tue Nov 26 01:36:25 +0000 2019,CleansingREV,en,Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 5hrs left. I'm doing a PROMO for it; Happy Healthy Trave… https://t.co/xd0uOwh6dw,positive
Tue Nov 26 01:35:21 +0000 2019,CleansingREV,en,Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 5hrs left. I'm doing a PROMO for it; Happy Healthy Trave… https://t.co/OJRrBaZu5C,positive
Tue Nov 26 01:34:54 +0000 2019,CleansingREV,en,@Denise_CMX Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 5hrs left. I'm doing a PROMO for it; Happy H… https://t.co/BsS4STqihn,positive
Tue Nov 26 01:34:42 +0000 2019,CleansingREV,en,Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 5hrs left. I'm doing a PROMO for it; Happy Healthy Trave… https://t.co/ljFFwnLwXf,positive
Tue Nov 26 01:30:30 +0000 2019,lamarshall,en,@CBP #Flu vaccines would keep employees safe and stop potential spread of a deadly epidemic. “lackluster sanitation… https://t.co/BlE8bI4wDu,positive
Tue Nov 26 01:09:51 +0000 2019,tanyababy81,en,"#flu #GoodFriends

Thank u Baily!!!!!🦋🦋🦋🦋 https://t.co/rXrB32KnrZ",neutral
Tue Nov 26 01:08:00 +0000 2019,SignatureHlth,en,"When you can always wash your hands with soap and water, if you do need to use hand sanitizer make sure to use one… https://t.co/V59qLyiLBP",positive
Tue Nov 26 01:05:04 +0000 2019,DeborahDian,en,"Did you know that every year 80,000 Americans die of the flu?  This post by Public Health Corps explains how to pro… https://t.co/iD24PgY9ci",neutral
Tue Nov 26 00:57:50 +0000 2019,SalliePermar,en,We didn’t develop a #flu vaccine to not use it  @CBP @CDCgov #VaccinesWork https://t.co/tKKXJjDV2E,neutral
Tue Nov 26 00:31:04 +0000 2019,flubright,en,Researchers from #Yale found that mice who were fed a #keto diet showed better immune response against the #flu tha… https://t.co/4OKaR52TxT,positive
Tue Nov 26 00:30:19 +0000 2019,LS_Medical,en,Missed It? #Flu resistance fortified by #Ketogenic Diet. #GEN: https://t.co/GP5IlFJj4e,neutral
Tue Nov 26 00:22:13 +0000 2019,GothBrianna,en,I apologise for not being active sweethearts. I currently have the flu and I am trying to get as much bed rest as I… https://t.co/RrBHfFFsis,positive
Tue Nov 26 00:10:07 +0000 2019,HamCoHealth,en,Did you know? #Flu vaccination has been shown to reduce flu-associated deaths among healthy children by 65%. Learn… https://t.co/eEJH1QJZkj,positive
Tue Nov 26 00:09:04 +0000 2019,AFCUrgentCareWG,en,#Cold and #flu season is among us. Be sure to follow these tips to stay healthy this year: https://t.co/7TjTymBY6h https://t.co/xTq0PTAhG3,positive
Tue Nov 26 00:08:49 +0000 2019,MoreContentNow,en,Dave Granlund on the #flu and #Thanksgiving https://t.co/08iXKT8Ymx,neutral
Tue Nov 26 00:00:44 +0000 2019,Med_Shadow,en,"Feeling sick after getting a #flu shot? Here's what's really happening.

https://t.co/M5aYi1LfeE

#flushot",negative
Mon Nov 25 23:55:01 +0000 2019,MadMadamMe1,en,I know PT is a good thing but I feel like I have the flu after every session for hours. #pt #physicaltherapy #flu #sick #TiredOfBeingSick,negative
Mon Nov 25 23:43:05 +0000 2019,its_for_sale,en,let's get a few yearly facts out : 80K people died from the #flu 2018. 36K dies in auto deaths. 36K died by #guns (… https://t.co/JcoeCsQH2l,negative
Mon Nov 25 23:38:00 +0000 2019,mchiaviello,en,"Exactly what I need to help the hypochondriac in me...
This #flu symptoms map lets you track where sore throats and… https://t.co/Sf4gnAZy6c",positive
Mon Nov 25 23:34:59 +0000 2019,AbsoluteTruth8,en,"@Publix Why are you paying people to get the #FLU 😷 #SHOT?
#vaccines",neutral
Mon Nov 25 23:31:14 +0000 2019,RovePestControl,en,"What flu prevention can teach us about pest control 

https://t.co/gyeXxMOdb9

#flu #fluprevention",neutral
Mon Nov 25 23:20:36 +0000 2019,FOX5MedicalTeam,en,"""New Roche #flu drug can drive resistance in influenza viruses: researchers"" - https://t.co/ed8PsIeqTd",positive
Mon Nov 25 23:15:28 +0000 2019,PerfectSforLife,en,Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 8hrs left. I'm doing a PROMO for it; Happy Healthy Trave… https://t.co/Q8Lcq4cwKJ,positive
Mon Nov 25 23:15:04 +0000 2019,PerfectSforLife,en,Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 8hrs left. I'm doing a PROMO for it; Happy Healthy Trave… https://t.co/jCkatjbm6r,positive
Mon Nov 25 23:13:37 +0000 2019,PerfectSforLife,en,@elainemikado Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 8hrs left. I'm doing a PROMO for it; Happy… https://t.co/D36zZg9Ojb,positive
Mon Nov 25 23:13:22 +0000 2019,PerfectSforLife,en,Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 8hrs left. I'm doing a PROMO for it; Happy Healthy Trave… https://t.co/ggcMEsiBgN,positive
Mon Nov 25 23:12:58 +0000 2019,PerfectSforLife,en,Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 8hrs left. I'm doing a PROMO for it; Happy Healthy Trave… https://t.co/a3q9467DG1,positive
Mon Nov 25 23:12:50 +0000 2019,CaribeWellness,en,".@themohwgovjm Press Release
#flu #influenza https://t.co/KOZh6Q7Inp",neutral
Mon Nov 25 23:11:34 +0000 2019,PerfectSforLife,en,Amazing for #flu &amp; other illnesses.  My book is ***FREE*** 8hrs left. I'm doing a PROMO for it; Happy Healthy Trave… https://t.co/yoqdTTnJJw,positive
Mon Nov 25 23:07:55 +0000 2019,PerfectSforLife,en,"#AMAZING for #FLU &amp; other #illnesses. ***FREE***FREE**#FREE *** 8 HOURS LEFT My BOOK PROMO; Happy Healthy Travel, A… https://t.co/E4WBvHQulG",positive
Mon Nov 25 23:03:52 +0000 2019,DrJudyStone,en,"Obscene: CDC recommended that migrants receive #flu vaccine, but #CBP rejected the idea https://t.co/B02EKjthXW

I… https://t.co/n2U7YChcbc",neutral
Mon Nov 25 23:01:46 +0000 2019,PerfectSforLife,en,"AMAZING for #FLU &amp; other illnesses. ***FREE***FREE***FREE*** 8 HOURS LEFT My BOOK PROMO; Happy Healthy Travel, Avoi… https://t.co/XVd7xVPFrj",positive
Mon Nov 25 23:01:01 +0000 2019,ImmunizePA,en,#DYK Adults 65+ account for more than 50% of #flu-related hospitalizations &amp; 85% of #flu-related deaths? Remind old… https://t.co/fE5OW6f5DT,positive
Mon Nov 25 23:00:45 +0000 2019,StayYoungMedia,en,How to avoid the #flu! https://t.co/mXX8jnflUK,neutral
Mon Nov 25 22:49:58 +0000 2019,BuffyHippie,en,Maybe this is why they art predicting a bad #flu season this year. Not giving flu shots to detained #Immigrants is… https://t.co/K2KCc1oNWi,negative
Mon Nov 25 22:49:26 +0000 2019,ollychick,en,Can this #flu just fuck off now 🤮😩,negative
Mon Nov 25 22:46:03 +0000 2019,MetalRabbit13,en,"👉🏿#CDC👈🏿 recommended that #migrants receive #flu #vaccine, but #CBP rejected the idea 🤬 - The #WashingtonPost
[Evid… https://t.co/t63dfwGSfQ",neutral
Mon Nov 25 22:42:00 +0000 2019,HealthDouglasCo,en,You can fight the #flu this season by getting your flu shot and encouraging others to do the same. The sooner you g… https://t.co/0srtdCBCd2,neutral
Mon Nov 25 22:18:08 +0000 2019,sams_monkey,en,"In the winter of 2010 3 out of 4 of us had #flu. Sam went on to develop #sepsis &amp; died. He was 3 years old.

Right… https://t.co/ipgosqLWeH",positive
Mon Nov 25 22:04:18 +0000 2019,Gjallarhornet,en,"#Trump Admin. Refuses #Flu Shots For #Migrants, Creating Perfect Storm For Outbreak

#Impeach #TrumpFascist… https://t.co/YJ59BBJtkX",positive
Mon Nov 25 22:00:23 +0000 2019,MicrobesInfo,en,"#Stomach #flu #outbreak forces #Albany #school to close ... 
| #virus | #Elementary | #disease | #infection |… https://t.co/AVBIASiTJh",positive
Mon Nov 25 21:52:17 +0000 2019,POssining,en,"Search no further!! We have BOTH the FLU and the Shingles vaccines!! 💉💉👍👍

#flu #season#flushot #fluseason… https://t.co/UleAZGnRoo",neutral
Mon Nov 25 21:47:41 +0000 2019,Ottografs,en,Let me give you a scoop of what's to expect tomorrow at @HRExecMag: 90% of workers admitted they've at least someti… https://t.co/1Bk8QhRtYT,negative
Mon Nov 25 21:45:29 +0000 2019,AusPublicHealth,en,"#Flu activity is continuing to increase in Austin/Travis County. This #Thanksgiving, stop the spread of germs by:
-… https://t.co/8vbXuMKKcU",neutral
Mon Nov 25 21:45:07 +0000 2019,pharmacists,en,"The #flu season in Georgia is ramping up, with the number of cases already at a level considered high.  Read More:  https://t.co/cmswBc0wTX",positive
Mon Nov 25 21:41:08 +0000 2019,VictoryInnovCo,en,WOW! Check out this news story from @CNN about what happens when sanitizing &amp; disinfecting are not done properly at… https://t.co/r7pfJew6tb,positive
Mon Nov 25 21:36:23 +0000 2019,mdkidspediatric,en,Are you ready for Thanksgiving dinner? 🦃 What about your flu shot? 💉 Have you got it?💙 Get your flu shot today! Vis… https://t.co/GZwN5EcqsF,positive
Mon Nov 25 21:35:54 +0000 2019,clinicamidoctor,en,Are you ready for Thanksgiving dinner? 🦃 What about your flu shot? 💉 Have you got it?💙 Get your flu shot today! Vis… https://t.co/gzGYq9d3W3,positive
Mon Nov 25 21:32:42 +0000 2019,MicrobesInfect,en,"#FluShot Doesn't Work As Well For Obese &amp; Overweight People.

And people weren't simply getting sicker - they were… https://t.co/EpptYBaCjf",neutral
Mon Nov 25 21:31:17 +0000 2019,med_health_sci,en,Who’s gotten their #flu (#flushot) already? Meeee🙋🏻‍♂️ #frozen #frozen2 #buildasnowman https://t.co/7g1g4w1J64,neutral
Mon Nov 25 21:31:06 +0000 2019,mdfamilyclinic,en,Are you ready for Thanksgiving dinner? 🦃 What about your flu shot? 💉 Have you got it?💙 Get your flu shot today! Vis… https://t.co/x11jgovM0E,positive
Mon Nov 25 21:30:36 +0000 2019,SterileSpace,en,It’s #Flu Season And Here’s Why #Ridesharing Might Make Things Worse https://t.co/f09zcRkVNX,negative
Mon Nov 25 21:30:33 +0000 2019,WomansHospital,en,Tip for a #flu free #holiday: Drink plenty of water.,positive
Mon Nov 25 21:27:59 +0000 2019,RabbiShai18,en,"Don't forget to get a flu shot this year! 
It doesn't give you the flu and it will help you stay healthy and protec… https://t.co/7VOFDAXmUK",positive
Mon Nov 25 21:26:39 +0000 2019,VictoryInnovCo,en,Thanks @CleanLinkNews for sharing this news story. The #flu threat is real! Please be proactive and not reactive. S… https://t.co/jjLKgNjNio,positive
Mon Nov 25 21:24:42 +0000 2019,ClaudiaNichols,en,"""#Flu season is just beginning and there is still time to get vaccinated, #CDC advises: ""Flu #vaccination is always… https://t.co/boyFMQnxv8",neutral
Mon Nov 25 21:15:04 +0000 2019,FitzGab,en,"“If #pandemic #flu starts like we had 100 years ago, with the level of connectedness we have now cases could travel… https://t.co/jBg3jVJlCv",neutral
Mon Nov 25 21:12:30 +0000 2019,KristanBurkhill,en,Just counted and I have 43 spots on my face currently. Not fair. Needed to moan. Also got man flu. 😔 #whatthe #flu https://t.co/r3mBefFHT9,negative
Mon Nov 25 21:07:01 +0000 2019,sgaopande,en,Flu season is now here – are you ready? @CDCGov recommends getting the #flu vaccine early in the season to give you… https://t.co/Sv2SHj1mLf,positive
Mon Nov 25 20:28:36 +0000 2019,CurrusRx,en,National Influenza Vaccination Week 💉 is next week and it's not too late to get your #flu shot! Visit your local in… https://t.co/0nC72fHF5N,negative
Mon Nov 25 20:20:05 +0000 2019,SinuSalt,en,Are you getting enough sleep this Autumn? If the sniffles are disturbing your sleep try SinuSalt for a restful nigh… https://t.co/2kwRqcmUDE,negative
Mon Nov 25 20:17:01 +0000 2019,AnyChart,en,🤒🇺🇸 This interactive #dashboard from @athenainsight allows analysts to track the spread of the #flu across the… https://t.co/BxoPEmaghn,neutral
Mon Nov 25 20:16:57 +0000 2019,med_health_sci,en,Who’s gotten their #flu (#flushot) already? Meeee🙋🏻‍♂️ https://t.co/pRdDBZBxsL,neutral
Mon Nov 25 20:13:43 +0000 2019,OneHealthyBos,en,"Many mistake the flu for  ""bad cold.""  Here's how to tell the two apart. https://t.co/xNZ4MoPTzF #Flu #FluSeason… https://t.co/udWLIUJYtp",negative
Mon Nov 25 20:08:31 +0000 2019,drive_eu,en,Stop the spread of #flu virus. #FightFlu https://t.co/8gWjayDgzN,neutral
Mon Nov 25 20:04:19 +0000 2019,LoriShemek,en,"Sail Through the Holidays Happier and Healthier with My Top Supplement Choices ==&gt; Stop a Cold, Get Needed Sleep +… https://t.co/3ZquGWphjR",negative
Mon Nov 25 20:03:29 +0000 2019,ciddpsu,en,"Check out this postdoc position in a great flu lab!  
#flu Please retweet. https://t.co/4Up8wSwC3m",positive
Mon Nov 25 20:00:20 +0000 2019,NHSinWolves,en,Newly released figures prompt local NHS to reach out to unpaid carers #carersneedprotectiontoo #flu… https://t.co/3czYhHddhT,positive
Mon Nov 25 20:00:17 +0000 2019,RoyalSurrey,en,Pregnancy naturally weakens the body’s immune system. The flu jab is the safest way to help protect mother and baby… https://t.co/3FjTWFxNyt,positive
Mon Nov 25 20:00:00 +0000 2019,SpokaneVA,en,"Stay healthy and #flu free. Get the flu shot, and practice healthy habits like eating right and exercising.… https://t.co/oAnKeOQU1P",positive
Mon Nov 25 19:56:26 +0000 2019,DrBalsamAhmad,en,"My child, otherwise fit &amp; healthy is now poorly with #flu I have not seen him this ill for a long time. If you or a… https://t.co/u2WwvlHhjg",negative
Mon Nov 25 19:53:47 +0000 2019,CareersatEMC,en,"While some may welcome the transition from Spring to Fall, many are wary of the other season that follows: flu seas… https://t.co/4J1XdfpQaJ",positive
Mon Nov 25 19:33:26 +0000 2019,ONThealth,en,"#Flu can enter the body through the eyes, nose or mouth. Protect your kids by getting them the #FluShot. Children u… https://t.co/J64tFrCELn",neutral
Mon Nov 25 19:22:21 +0000 2019,thebuscanada,en,"It's cold and flu season! Be mindful of fellow riders and if you are coughing or sneezing, use the sleeve. For any… https://t.co/uPsVe7yzY4",negative
Mon Nov 25 19:20:35 +0000 2019,Infectious360,en,"Insurance, health care, and employment status. Those are some of the factors that contribute to #influenza vaccine… https://t.co/VXyRrSNInu",neutral
Mon Nov 25 19:19:39 +0000 2019,Mialabeba,en,Take a Piriton early evening and flying without wing 😁😁hikhikhihik😝😝 #flu,positive
Mon Nov 25 19:19:19 +0000 2019,RegaLifeRecords,en,"#FLU season is amongst us ‼️ 
Don't forget to stack up on #VITAMINC",neutral
Mon Nov 25 19:15:12 +0000 2019,NFIDvaccines,en,"#Flu Season Is Here Early, Hitting Older Adults, Young Kids https://t.co/I2txVeiNAy via @Medscape #GetVaccinated to… https://t.co/PbrtuCD0Lx",positive
Mon Nov 25 19:15:12 +0000 2019,NFIDvaccines,en,"#Flu Season Is Here Early, Hitting Older Adults, Young Kids https://t.co/I2txVeiNAy via @Medscape #GetVaccinated to… https://t.co/PbrtuCD0Lx",positive
